Squad,Product,ID,Event Name,screen_figma,screen_analytics,object,country,Estado Unificado,Acción Sugerida,Eventos,Fila GA4,Fila FE,Archivo FE,Use Case,Business Question
Danvers,KYC,AMP-12-0012,kyc,KYC_SuccessMessageAndWaitingInformation_CO,KYC_Biometric_Validation_Success,screen,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin ",¿ Qué porcentaje de usuarios logran realizar la validación biométrica?
Danvers,KYC,AMP-12-0013,kyc,KYC_BackIDPhotoSuccess_CO,KYC_Scan_ID_Success,screen,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin ",¿ Qué porcentaje de usuarios  logran escanear su documento?
Danvers,KYC,AMP-12-0014,kyc,KYC_IdentityValidationPersonalDataAndIDInformation_CO,KYC_Personal_Information_Completed,action_button,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin ",¿Qué porcentaje de usuarios completa el módulo de datos personales?
Danvers,KYC,AMP-12-0015,kyc,KYC_ResidenceInformation_CO,KYC_Residence_Information_Completed,action_button,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin ",¿Qué porcentaje de usuarios completa el módulo de lugar de residencia?
Danvers,KYC,AMP-12-0016,kyc,KYC_WorkingInformation_CO,KYC_Working_Information_Completed,action_button,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin ",¿Qué porcentaje de usuarios completa el módulo de información laboral?
Danvers,KYC,AMP-12-0017,kyc,KYC_FinancialInformation_CO,KYC_Financial_Information_Completed,action_button,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin ",¿Qué porcentaje de usuarios completa el módulo de información financiera?
Danvers,KYC,AMP-12-0018,kyc,CompleteBonding_FinanceQ3_CO,KYC_Certifications_Completed,action_button,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin ",¿Qué porcentaje de usuarios valida las certificaciones?
Danvers,KYC,AMP-12-0019,kyc,KYC_SuccessVinculation_CO,KYC_Completed,screen,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin ",¿Qué porcentaje de usuarios se vincula satisfactoriamente para el producto de acciones?
Danvers,KYC,AMP-12-0020,cash_in,CashIn_UncompleteRegister_STKCO,,screen,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash in teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de retoma del proceso de vinculación dentro del flujo de Cash In?
Danvers,KYC,AMP-12-0021,cash_in,CashIn_UncompleteRegister_STKCO,,action_button,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash in teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de retoma del proceso de vinculación dentro del flujo de Cash In?
Danvers,KYC,AMP-12-0022,cash_in,CashIn_SupportView_STKCO,Cash_In_Support,action_button,CO,🟢 VIVO (Exacto),Mantener,635,Fila 345,Fila 240,packages/features/generic/cash_in/module/lib/core/attribution/events.dart,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash in teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de visualización de pantallas o mensajes de error dentro del flujo de Cash In?
Danvers,RVI,AMP-12-0023,cash_in,CashIn_CrashError_STKCO,Cash_In_Error,action_button,CO,"🟠 DISPARA, NO ESTÁ EN CÓDIGO",Revisar naming en código FE,990,Fila 327,,,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash in teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de visualización de pantallas o mensajes de error dentro del flujo de Cash In?
Danvers,RVI,AMP-12-0024,cash_in,CashIn_CrashErrorPSE_STKCO,Cash_In_Error_PSE,action_button,CO,🟢 VIVO (Exacto),Mantener,599,Fila 347,Fila 241,packages/features/generic/cash_in/module/lib/core/attribution/events.dart,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash in teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de visualización de pantallas o mensajes de error dentro del flujo de Cash In?
Danvers,RVI,AMP-12-0025,cash_in,CashIn_CloseExchange_STKCO,Cash_In_Close_Market,action_button,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash in teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de intentos de depósito de dinero fuera del tiempo del mercado abierto en el flujo de Cash In?
Danvers,RVI,AMP-12-0026,cash_in,CashIn_CloseMarketModal_STKCO,Cash_In_Close_Market_Modal,action_button,CO,🟢 VIVO (Exacto),Mantener,5,Fila 470,Fila 243,packages/features/generic/cash_in/module/lib/core/attribution/events.dart,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash in teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de intentos de depósito de dinero fuera del tiempo del mercado abierto en el flujo de Cash In?
Danvers,RVI,AMP-12-0027,cash_in,CashIn_Walthrough_STKCO,Cash_In_Walkthrough,action_button,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash in teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de adopción y visualización de las ayudas dentro del flujo de Cash In?
Danvers,RVI,AMP-12-0028,cash_in,CashIn_AddAmount_STKCO,Cash_In_Add_Amount_Switch,action_button,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,Fila 153,Fila 244,packages/features/generic/cash_in/module/lib/core/attribution/events.dart,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash in teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el tiempo promedio que gastan los usuarios durante el Cash In?
Danvers,RVI,AMP-12-0029,cash_in,CashIn_AddAmount_STKCO,Cash_In_Add_Amount,action_button,CO,🟢 VIVO (Exacto) (ℹ️ 1:N Programático),Mantener,19244,Fila 153,Fila 244,packages/features/generic/cash_in/module/lib/core/attribution/events.dart,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash in teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de conversión de clientes por paso en Cash In?
Danvers,RVI,AMP-12-0030,cash_in,CashIn_SelectBank_STKCO,Cash_In_Select_Bank,card,CO,🟢 VIVO (Exacto),Mantener,19033,Fila 154,Fila 245,packages/features/generic/cash_in/module/lib/core/attribution/events.dart,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash in teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de conversión de clientes por paso en Cash In?
Danvers,RVI,AMP-12-0031,cash_in,CashIn_EmptyStateSelectBank_STKCO,Cash_In_Empty_State_Select_Bank,screen,CO,🟢 VIVO (Exacto),Mantener,960,Fila 329,Fila 246,packages/features/generic/cash_in/module/lib/core/attribution/events.dart,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash in teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de conversión de clientes por paso en Cash In?
Danvers,RVI,AMP-12-0032,cash_in,CashIn_SummaryTransaction_STKCO,Cash_In_Summary_Transaction,action_button,CO,🟢 VIVO (Exacto),Mantener,13558,Fila 183,Fila 247,packages/features/generic/cash_in/module/lib/core/attribution/events.dart,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash in teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de conversión de clientes por paso en Cash In?
Danvers,RVI,AMP-12-0033,cash_in,CashIn_ExchangeNextDayModal_STKCO,Cash_In_Exchange_Next_Day_Modal,action_button,CO,🟢 VIVO (Exacto),Mantener,5141,Fila 244,Fila 248,packages/features/generic/cash_in/module/lib/core/attribution/events.dart,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash in teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,"¿Cuál es el porcentaje de intentos de depósito de dinero fuera del tiempo del mercado abierto en el flujo de Cash In?, ¿Desde qué punto accede la mayor cantidad  de usuarios al Flujo de Cash in?, ¿Desde qué punto accede la mayor cantidad  de usuarios al Flujo de Cash in?, ¿Desde qué punto accede la mayor cantidad  de usuarios al Flujo de Cash in?"
Falcon,KYC,AMP-2-0013,kyc,KYC_IdentityVinculationInstructions_STKCL,KYC Instructions,Button,CL,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin 

Buscamos entender el comportamiento de los usuarios en el Flujo de Cash In Pe teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.","¿Cuál es el porcentaje de usuarios nuevos que entran al KYC?, ¿Cuál es el porcentaje de conversión de clientes por paso del KYC?"
Falcon,KYC,AMP-2-0014,kyc,KYC_ResumeProcess_CL,Resume process,Button,CL,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin 

Buscamos entender el comportamiento de los usuarios en el Flujo de Cash In Pe teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.","¿Qué porcentaje de usuarios retoman el flujo de KYC? , ¿Cuál es el porcentaje de conversión de clientes por paso del KYC?"
Falcon,KYC,AMP-2-0015,kyc,KYC_SecurityQuestions_CL,Security Questions,action_button,CL,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash In Pe teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de conversión de clientes por paso del KYC?
Falcon,KYC,AMP-2-0016,kyc,KYC_IdentityValidationPersonalDataAndIDInformation_CL,Identity Validation,Button,CL,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash In Pe teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de conversión de clientes por paso del KYC?
Falcon,KYC,AMP-2-0017,kyc,KYC_ResidenceInformation_CL,Residence Information,Button,CL,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash In Pe teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de conversión de clientes por paso del KYC?
Falcon,KYC,AMP-2-0018,kyc,KYC_FinancialInformation_CL,Working Information,Button,CL,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin ",¿Qué porcentaje de usuarios completa el módulo de información laboral?
Falcon,KYC,AMP-2-0019,kyc,KYC_FinancialInformation_CL,Financial Information,Button,CL,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash In Pe teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de conversión de clientes por paso del KYC?
Falcon,KYC,AMP-2-0020 *,kyc,KYC_PEPNoInvestment_STKCL,PEP No Investment,Button,CL,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash In Pe teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de conversión de clientes por paso del KYC?
Falcon,KYC,AMP-2-0021,kyc,KYC_SuccessVinculation_CL,Success Vinculation,Button,CL,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash In Pe teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de conversión de clientes por paso del KYC?
Falcon,KYC,"AMP-12-0009
",kyc,KYC_IdentityVinculationInstructions_STKCO,KYC_Start,action_button,CO,🟢 VIVO (Exacto),Mantener,20979,Fila 145,Fila 390,packages/features/generic/kyc/module/lib/core/attribution/events.dart,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin ",¿Qué porcentaje de usuarios retoman el flujo de KYC? 
Falcon,KYC,"AMP-12-0010
",kyc,KYC_ResumeProcess_CO,KYC_Restart,action_button,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin ",¿Qué porcentaje de usuarios retoman el flujo de KYC? 
Falcon,KYC,AMP-12-0011,kyc,KYC_SecurityQuestions_CO,KYC_Security_Questions_Success,action_button,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin ",¿Qué porcentaje de usuarios completa de forma válida las preguntas de seguridad?
Falcon,KYC,AMP-12-0012,kyc,KYC_IdentityValidationPersonalDataAndIDInformation_CO,KYC_Personal_Information_Completed,action_button,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin ",¿Qué porcentaje de usuarios completa el módulo de datos personales?
Falcon,KYC,AMP-12-0013,kyc,KYC_ResidenceInformation_CO,KYC_Residence_Information_Completed,action_button,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin ",¿Qué porcentaje de usuarios completa el módulo de lugar de residencia?
Falcon,KYC,AMP-12-0014,kyc,KYC_WorkingInformation_CO,KYC_Working_Information_Completed,action_button,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin ",¿Qué porcentaje de usuarios completa el módulo de información laboral?
Falcon,KYC,AMP-12-0015,kyc,KYC_FinancialInformation_CO,KYC_Financial_Information_Completed,action_button,CO,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos construir el funnel de conversión y rastrear los pasos que  tienen mayor caida. Con esto podremos implementar mejoras en esos pasos, aumentando la conversión de usuarios que logran llegar al flujo de cashin ",¿Qué porcentaje de usuarios completa el módulo de información financiera?
Falcon,RVI,AMP-13-0001,cash_in,Cashin_PendingResult_STKPE,Cash_In_Completed,action_button_clicked,PE,🟢 VIVO (Exacto) (ℹ️ 1:N Programático),Mantener,6792,Fila 225,Fila 232,packages/features/generic/cash_in/module/lib/core/attribution/events.dart,Buscamos entender el comportamiento de los usuarios en el Flujo de Cash In Pe teniendo como finalidad de negocio aumentar la conversión de este flujo y así aumentar el NNM.,¿Cuál es el porcentaje de conversión de clientes por paso en Cash in?
